date,id,stid,disel,e5,e10,changed
01-05-16 22:00,2227,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1059,63
01-05-16 23:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 0:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 1:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 2:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 3:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 4:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 5:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 6:00,15822,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
02-05-16 7:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 8:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 9:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 10:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 11:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 12:00,39806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
02-05-16 13:00,74386,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1119,21
02-05-16 14:00,74386,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1119,21
02-05-16 15:00,98776,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
02-05-16 16:00,98776,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
02-05-16 17:00,98776,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
02-05-16 18:00,123793,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1069,21
02-05-16 19:00,123793,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1069,21
02-05-16 20:00,123793,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1069,21
02-05-16 21:00,123793,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1069,21
02-05-16 22:00,123793,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1069,21
02-05-16 23:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 0:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 1:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 2:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 3:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 4:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 5:00,132684,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1189,21
03-05-16 6:00,149226,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1379,1359,1109,21
03-05-16 7:00,156305,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1089,21
03-05-16 8:00,156305,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1089,21
03-05-16 9:00,156305,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1089,21
03-05-16 10:00,156305,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1089,21
03-05-16 11:00,181667,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,1
03-05-16 12:00,181667,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,1
03-05-16 13:00,192940,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1379,1359,1119,21
03-05-16 14:00,215188,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1109,21
03-05-16 15:00,215188,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1109,21
03-05-16 16:00,226555,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1109,20
03-05-16 17:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 18:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 19:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 20:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 21:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 22:00,237282,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,1
03-05-16 23:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 0:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 1:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 2:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 3:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 4:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 5:00,254933,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
04-05-16 6:00,271137,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
04-05-16 7:00,277408,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
04-05-16 8:00,277408,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
04-05-16 9:00,277408,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
04-05-16 10:00,277408,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
04-05-16 11:00,277408,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
04-05-16 12:00,307478,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1069,1
04-05-16 13:00,311584,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1069,20
04-05-16 14:00,332383,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1099,1
04-05-16 15:00,346892,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1069,21
04-05-16 16:00,346892,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1069,21
04-05-16 17:00,356181,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1069,20
04-05-16 18:00,366371,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1059,20
04-05-16 19:00,366371,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1059,20
04-05-16 20:00,366371,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1059,20
04-05-16 21:00,366371,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1059,20
04-05-16 22:00,366371,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1059,20
04-05-16 23:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 0:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 1:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 2:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 3:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 4:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 5:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 6:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 7:00,376637,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1179,21
05-05-16 8:00,398782,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
05-05-16 9:00,398782,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
05-05-16 10:00,398782,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
05-05-16 11:00,398782,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
05-05-16 12:00,398782,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
05-05-16 13:00,426061,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
05-05-16 14:00,426061,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
05-05-16 15:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 16:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 17:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 18:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 19:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 20:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 21:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 22:00,456346,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
05-05-16 23:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 0:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 1:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 2:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 3:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 4:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 5:00,481247,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1159,21
06-05-16 6:00,493389,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1089,21
06-05-16 7:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 8:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 9:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 10:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 11:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 12:00,501911,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,21
06-05-16 13:00,535559,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1119,21
06-05-16 14:00,535559,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1119,21
06-05-16 15:00,562439,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,20
06-05-16 16:00,562439,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,20
06-05-16 17:00,562439,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1079,20
06-05-16 18:00,583968,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1049,1
06-05-16 19:00,583968,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1049,1
06-05-16 20:00,583968,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1049,1
06-05-16 21:00,583968,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1049,1
06-05-16 22:00,583968,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1049,1
06-05-16 23:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 0:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 1:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 2:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 3:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 4:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 5:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 6:00,598923,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1169,21
07-05-16 7:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 8:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 9:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 10:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 11:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 12:00,618996,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,20
07-05-16 13:00,649348,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
07-05-16 14:00,649348,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
07-05-16 15:00,677120,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
07-05-16 16:00,677120,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
07-05-16 17:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 18:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 19:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 20:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 21:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 22:00,692192,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
07-05-16 23:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 0:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 1:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 2:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 3:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 4:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 5:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 6:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 7:00,706666,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1449,1429,1189,21
08-05-16 8:00,723977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
08-05-16 9:00,723977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
08-05-16 10:00,723977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
08-05-16 11:00,723977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
08-05-16 12:00,723977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
08-05-16 13:00,741855,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
08-05-16 14:00,741855,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1389,1369,1129,21
08-05-16 15:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 16:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 17:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 18:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 19:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 20:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 21:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 22:00,761977,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
08-05-16 23:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 0:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 1:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 2:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 3:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 4:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 5:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 6:00,791322,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1459,1439,1199,21
09-05-16 7:00,807728,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1109,21
09-05-16 8:00,816690,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1109,20
09-05-16 9:00,816690,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1109,20
09-05-16 10:00,834940,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,0,0,1089,41
09-05-16 11:00,834940,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,0,0,1089,41
09-05-16 12:00,834940,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,0,0,1089,41
09-05-16 13:00,853367,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1109,21
09-05-16 14:00,853367,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1109,21
09-05-16 15:00,879939,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
09-05-16 16:00,879939,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
09-05-16 17:00,879939,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
09-05-16 18:00,879939,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1329,1309,1069,21
09-05-16 19:00,904507,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1059,21
09-05-16 20:00,904507,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1059,21
09-05-16 21:00,904507,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1059,21
09-05-16 22:00,904507,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1059,21
09-05-16 23:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 0:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 1:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 2:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 3:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 4:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 5:00,913328,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1439,1419,1179,21
10-05-16 6:00,929184,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1369,1349,1119,21
10-05-16 7:00,936851,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
10-05-16 8:00,936851,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
10-05-16 9:00,950112,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
10-05-16 10:00,950112,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
10-05-16 11:00,950112,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
10-05-16 12:00,950112,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
10-05-16 13:00,974768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
10-05-16 14:00,974768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
10-05-16 15:00,974768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,21
10-05-16 16:00,1007966,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
10-05-16 17:00,1007966,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
10-05-16 18:00,1022296,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1059,21
10-05-16 19:00,1024483,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1059,20
10-05-16 20:00,1024483,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1059,20
10-05-16 21:00,1024483,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1059,20
10-05-16 22:00,1024483,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1059,20
10-05-16 23:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 0:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 1:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 2:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 3:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 4:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 5:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 6:00,1032897,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1429,1409,1179,21
11-05-16 7:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 8:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 9:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 10:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 11:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 12:00,1049972,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1309,1289,1049,21
11-05-16 13:00,1088806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
11-05-16 14:00,1088806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
11-05-16 15:00,1088806,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1349,1329,1089,21
11-05-16 16:00,1109634,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1339,1319,1079,21
11-05-16 17:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 18:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 19:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 20:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 21:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 22:00,1126768,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1049,21
11-05-16 23:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 0:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 1:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 2:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 3:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 4:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 5:00,1147467,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1419,1399,1169,21
12-05-16 6:00,1161230,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1109,21
12-05-16 7:00,1168821,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1089,21
12-05-16 8:00,1168821,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1089,21
12-05-16 9:00,1168821,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1089,21
12-05-16 10:00,1168821,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1089,21
12-05-16 11:00,1196480,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1079,1
12-05-16 12:00,1196480,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1079,1
12-05-16 13:00,1204611,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1119,21
12-05-16 14:00,1219778,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1359,1339,1099,1
12-05-16 15:00,1229912,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1079,21
12-05-16 16:00,1229912,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1079,21
12-05-16 17:00,1229912,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1319,1299,1079,21
12-05-16 18:00,1253570,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1059,21
12-05-16 19:00,1253570,06103ffe-58e6-4d98-9e9b-4cfeb686e05b,1299,1279,1059,21
